,ID,birth_year,education,marital_status,income,number_of_children,days_since_last_purchase,customer_enrollment_date,customer_complaint_status,discounted_purchases,website_purchases,catalogue_purchases,store_purchases,web_visits_month,campaign1_accepted,campaign2_accepted,campaign3_accepted,campaign4_accepted,campaign5_accepted,total_purchases,total_campaigns_acc
725,10500,1984.0,Graduation,Married,31761,1,96,2014-05-04,False,2,3,0,4,5,0,0,0,0,0,18,0
726,9214,1991.0,Graduation,Married,42691,0,48,2013-08-16,False,1,5,1,6,5,0,0,0,0,0,26,0
727,5790,1985.0,Graduation,Married,31158,1,62,2013-01-27,False,2,2,0,3,8,0,0,0,0,0,14,0
728,8895,1985.0,Graduation,Single,70596,0,68,2012-05-10,False,1,3,5,12,2,0,0,0,0,0,42,0
729,7393,1978.0,Graduation,Together,41580,2,15,2012-10-12,False,3,2,1,3,5,0,0,0,0,0,18,0
730,2174,1954.0,Graduation,Single,46344,2,38,2014-08-03,False,2,1,1,2,5,0,0,0,0,0,12,0
731,7516,1983.0,Graduation,Married,30096,1,30,2014-05-22,False,1,2,0,3,6,0,0,0,0,0,12,0
732,2874,1988.0,Master,Divorced,35388,1,20,2013-07-03,False,1,1,0,3,7,0,0,0,0,0,10,0
733,8080,1986.0,Graduation,Single,26816,0,50,2012-08-17,False,1,0,0,3,4,0,0,0,0,0,8,0
734,7053,1966.0,PhD,Single,78420,0,75,2013-06-29,False,1,3,10,8,1,0,0,0,0,0,44,0
735,6568,1984.0,Graduation,Married,38680,1,97,2013-03-28,False,1,2,0,3,7,0,0,0,0,0,12,0
736,5847,1969.0,Graduation,Divorced,69901,1,95,2013-05-29,False,3,7,3,10,5,0,0,0,0,0,46,0
737,10524,1963.0,Master,Divorced,49476,1,29,2013-06-20,False,4,2,11,5,2,0,0,0,0,0,44,0
738,6250,1949.0,PhD,Widow,54356,1,62,2012-11-19,False,3,11,2,8,8,0,0,0,0,0,48,0
739,10067,1976.0,Master,Together,25176,2,79,2013-10-08,False,1,1,0,2,7,0,0,0,0,0,8,0
740,7352,1957.0,Graduation,Married,55267,1,28,2013-10-21,False,4,3,4,6,3,0,0,0,0,0,34,0
741,3599,1970.0,Graduation,Married,63684,1,61,2012-11-26,False,3,8,4,8,5,0,0,0,0,0,46,0
742,9483,1959.0,Graduation,Together,57957,1,24,2013-08-19,True,7,4,6,8,3,0,0,0,0,0,50,0
743,10141,1960.0,Master,Divorced,39228,0,1,2013-10-05,False,1,0,0,3,4,0,0,0,0,0,8,0
744,8395,1961.0,Graduation,Single,82014,0,48,2012-08-20,False,1,3,6,12,6,0,0,0,0,0,44,0
745,4066,1978.0,Master,Divorced,21282,1,76,2014-11-05,False,2,2,1,2,6,0,0,0,0,0,14,0
746,3433,1955.0,Master,Married,72635,0,54,2013-03-06,False,1,6,8,6,3,1,0,0,0,0,42,2
747,7530,1950.0,PhD,Widow,56551,2,48,2014-07-05,False,3,2,1,4,4,0,0,0,0,0,20,0
748,332,1957.0,Graduation,Married,47743,1,56,2013-03-22,False,3,4,1,6,6,0,0,0,1,0,28,2
749,6613,1970.0,Master,Married,44511,1,39,2012-12-10,False,6,8,4,8,8,0,0,0,0,0,52,0
750,8614,1957.0,Graduation,Widow,65486,1,29,2014-12-05,False,1,4,2,10,2,0,0,0,0,0,34,0
751,5948,1975.0,Graduation,Single,57338,1,96,2014-04-29,False,2,4,1,5,5,0,0,0,0,0,24,0
752,2557,1970.0,Master,Single,29548,1,52,2013-08-29,False,1,1,1,2,4,0,0,1,0,0,10,2
753,35,1987.0,Graduation,Married,25545,1,35,2012-08-09,False,3,2,2,3,6,0,0,0,0,0,20,0
754,8732,1969.0,Master,Widow,67369,1,81,2012-11-17,False,4,7,4,10,4,0,0,0,1,1,50,3
755,92,1988.0,Graduation,Single,34176,1,12,2014-12-05,False,4,3,0,4,6,0,0,0,0,0,22,0
756,10637,1964.0,Graduation,Married,40800,3,77,2013-01-01,True,2,3,0,3,7,0,0,0,0,0,16,0
757,6086,1955.0,Graduation,Married,80395,0,62,2013-07-12,False,1,6,5,12,2,1,0,0,0,0,48,2
758,7247,1960.0,Graduation,Widow,47916,1,72,2012-11-22,False,5,7,4,6,6,0,0,0,1,0,44,2
759,25,1958.0,Graduation,Married,65148,1,9,2012-11-16,False,2,6,6,7,4,0,0,0,0,0,42,0
760,10364,1959.0,Graduation,Divorced,23295,0,72,2013-07-13,False,1,1,0,2,8,0,0,0,0,0,8,0
761,7872,1975.0,PhD,Married,86836,0,7,2012-12-09,False,1,6,10,6,5,1,0,1,0,1,46,5
762,5955,1962.0,Graduation,Together,72025,0,27,2012-11-17,False,1,4,3,8,3,0,0,0,0,0,32,0
763,456,1986.0,Master,Married,7500,1,96,2013-07-02,False,2,2,0,3,8,0,0,0,0,0,14,0
764,7610,1983.0,Graduation,Together,37292,1,32,2013-04-18,False,5,6,3,5,8,0,0,0,0,0,38,0
765,241,1952.0,Graduation,Together,83844,0,57,2013-12-05,False,1,4,4,11,1,0,0,0,0,1,40,1
766,7384,1951.0,Master,Together,39767,0,18,2013-07-21,False,2,7,1,7,8,0,0,0,0,0,34,0
767,3968,1970.0,Master,Divorced,65706,0,77,2013-06-28,False,1,11,3,12,7,0,1,0,1,1,54,5
768,10710,1979.0,Graduation,Married,7500,1,61,2012-08-29,False,1,1,0,2,8,0,0,0,0,0,8,0
769,873,1949.0,Master,Married,62845,2,3,2012-01-10,False,11,3,4,10,8,0,0,0,1,0,56,2
770,367,1978.0,Master,Married,36550,1,74,2013-02-19,False,5,9,1,5,9,0,0,0,0,0,40,0
771,10127,1965.0,Graduation,Married,58692,1,21,2014-06-04,False,1,8,2,4,7,0,0,0,0,0,30,0
772,193,1996.0,Basic,Married,14421,0,81,2014-02-17,False,1,1,0,2,5,0,0,1,0,0,8,2
773,5872,1951.0,Graduation,Single,60689,1,23,2013-01-06,False,4,4,4,10,3,0,0,0,0,0,44,0
774,9058,1955.0,Graduation,Widow,79800,0,65,2012-09-23,False,1,5,11,5,3,1,0,1,0,1,44,5
775,1245,1966.0,Graduation,Single,63810,1,45,2012-11-11,False,4,4,3,12,8,0,0,0,1,0,46,2
776,6663,1940.0,PhD,Single,51141,0,96,2013-08-07,False,1,3,1,4,5,0,0,0,0,0,18,0
777,7233,1972.0,Graduation,Married,69209,0,4,2012-09-17,False,2,5,3,6,4,1,0,0,0,0,32,2
778,1717,1988.0,Graduation,Single,39747,1,43,2014-04-13,False,3,5,1,4,8,0,0,0,0,0,26,0
779,143,1970.0,Graduation,Single,61209,0,73,2013-08-25,False,1,5,3,4,2,0,0,0,0,0,26,0
780,968,1968.0,Master,Divorced,41335,1,24,2013-12-26,False,3,4,1,4,7,0,0,0,0,0,24,0
781,6283,1968.0,Master,Divorced,63841,1,64,2013-04-21,False,1,9,3,9,6,0,0,0,0,0,44,0
782,2541,1976.0,Graduation,Married,24027,1,7,2013-09-06,False,2,2,0,3,8,0,0,0,0,0,14,0
783,7264,1978.0,Master,Single,52195,3,2,2014-12-05,False,1,1,0,2,8,0,0,0,0,0,8,0
784,2849,1979.0,Graduation,Single,60474,1,25,2013-01-04,False,7,10,2,12,7,0,0,0,0,0,62,0
785,4518,1979.0,Graduation,Together,85693,1,59,2013-04-20,False,2,9,5,11,5,0,0,0,0,0,54,0
786,8754,1974.0,PhD,Together,45068,1,25,2013-05-16,False,1,1,0,2,7,0,0,0,0,0,8,0
787,3381,1953.0,Master,Married,54348,2,51,2014-08-06,False,2,2,0,4,6,0,0,0,0,0,16,0
788,9970,1977.0,Graduation,Together,55375,1,3,2013-10-17,False,1,1,1,6,2,0,0,0,0,0,18,0
789,902,1980.0,Graduation,Together,62994,1,74,2014-04-03,False,1,6,2,4,6,0,0,0,0,0,26,0
790,6815,1980.0,Master,Married,96547,0,4,2014-05-23,False,0,7,6,8,2,1,0,1,0,1,42,5
791,10581,1977.0,Graduation,Married,41124,1,41,2012-10-31,False,7,7,3,4,8,0,0,0,0,0,42,0
792,2493,1966.0,Graduation,Married,61286,1,34,2013-02-08,False,2,7,1,8,5,0,0,0,0,0,36,0
793,2565,1955.0,Master,Divorced,70638,0,69,2013-01-06,False,1,4,5,10,3,0,0,0,1,0,40,2
794,10641,1978.0,Graduation,Single,7500,2,5,2012-12-27,False,4,2,1,3,6,0,0,0,0,0,20,0
795,8985,1964.0,Master,Together,68316,1,54,2012-04-11,False,5,10,7,10,6,0,0,0,0,0,64,0
796,2666,1972.0,Master,Married,76234,1,21,2014-06-02,False,1,8,3,11,3,0,0,0,1,0,46,2
797,610,1953.0,PhD,Together,53593,2,60,2012-07-08,False,8,7,2,6,8,0,0,0,0,0,46,0
798,5290,1964.0,PhD,Married,41551,2,51,2013-08-14,False,5,5,1,5,8,0,0,0,0,0,32,0
799,6642,1961.0,Graduation,Divorced,27215,3,50,2013-01-23,False,4,2,1,4,6,0,0,0,0,0,22,0
800,2186,1977.0,Master,Together,82326,0,30,2014-10-03,False,1,5,10,6,2,1,0,0,1,1,44,5
801,6255,1952.0,Master,Together,70545,1,29,2014-03-06,False,1,4,1,7,2,0,0,0,0,0,26,0
802,5846,1977.0,Graduation,Divorced,40246,1,68,2012-12-19,False,1,1,0,2,6,0,0,0,0,0,8,0
803,5462,1974.0,Graduation,Married,67445,1,63,2012-12-08,False,5,9,6,12,6,0,0,0,0,0,64,0
804,5644,1957.0,Graduation,Together,42213,1,96,2013-12-10,False,2,5,1,7,7,0,0,0,1,0,30,2
805,8341,1969.0,PhD,Married,30396,1,22,2014-04-30,False,2,1,1,2,7,0,0,1,0,0,12,2
806,339,1972.0,PhD,Married,57091,1,82,2012-11-23,False,2,9,2,5,7,0,0,0,1,0,36,2
807,2156,1955.0,PhD,Married,22554,2,38,2012-03-11,False,4,2,0,4,5,0,0,0,0,0,20,0
808,7734,1993.0,Graduation,Others,79244,0,58,2012-12-19,False,1,4,10,7,1,1,0,0,0,1,44,3
809,2815,1975.0,Graduation,Married,33183,1,46,2014-02-24,False,2,4,0,3,7,0,0,0,0,0,18,0
810,5031,1974.0,Graduation,Together,83145,0,14,2012-09-22,False,1,5,9,11,2,0,0,0,0,1,52,1
811,6103,1948.0,Graduation,Married,42192,0,40,2013-06-09,False,1,2,1,3,4,0,0,0,0,0,14,0
812,1542,1975.0,Graduation,Single,56243,3,26,2013-12-30,False,6,4,2,8,5,0,0,0,0,0,40,0
813,2410,1969.0,Graduation,Single,81657,0,69,2014-01-22,False,1,3,4,8,1,0,0,0,0,0,32,0
814,503,1985.0,Master,Married,20559,1,88,2013-12-03,False,2,2,0,3,8,0,0,0,0,0,14,0
815,2674,1958.0,Master,Single,75154,1,79,2012-04-09,False,1,6,3,6,3,0,0,0,0,0,32,0
816,10595,1990.0,Graduation,Married,30093,0,19,2013-08-07,False,1,2,0,3,7,0,0,0,0,0,12,0
817,2807,1969.0,Graduation,Married,56796,1,24,2013-02-16,False,3,8,9,7,7,0,0,0,0,0,54,0
818,9703,1970.0,PhD,Married,38097,2,70,2012-10-15,False,4,3,2,2,7,0,0,1,0,0,22,2
819,1328,1982.0,Master,Married,57937,1,56,2014-02-16,False,3,4,4,9,3,0,0,0,0,0,40,0
820,3657,1986.0,Graduation,Single,39146,1,1,2013-02-14,False,3,4,0,4,8,0,0,0,0,0,22,0
821,5899,1950.0,PhD,Together,5648,2,68,2013-07-12,False,1,1,0,0,20,0,0,1,0,0,4,2
822,7437,1988.0,Graduation,Single,27938,1,31,2014-04-28,False,1,1,0,4,3,0,0,0,0,0,12,0
823,8687,1978.0,Graduation,Together,53172,1,54,2013-06-05,False,3,2,3,8,3,0,0,0,0,0,32,0
824,940,1987.0,Graduation,Single,57100,1,9,2014-05-18,False,2,3,2,7,3,0,0,0,0,0,28,0
825,4271,1989.0,Master,Together,38683,1,80,2012-04-10,False,6,4,1,6,7,0,0,0,0,0,34,0
826,7224,1977.0,Graduation,Married,31353,2,24,2013-12-29,False,2,1,1,2,8,0,0,0,0,0,12,0
827,2683,1969.0,Graduation,Married,52413,2,56,2013-02-02,False,4,6,4,12,6,0,0,0,0,0,52,0
828,1463,1958.0,Graduation,Single,45160,2,9,2014-03-29,False,1,1,0,2,7,0,0,0,0,0,8,0
829,2131,1959.0,PhD,Divorced,62859,1,37,2012-12-30,False,4,9,4,6,6,0,0,0,0,0,46,0
830,10727,1970.0,PhD,Married,69084,1,43,2013-11-19,False,2,7,3,13,8,0,0,0,0,0,50,0
831,3665,1977.0,Master,Together,25315,1,46,2013-07-11,False,3,3,0,3,8,0,0,0,0,0,18,0
832,7396,1966.0,Graduation,Married,80398,0,92,2012-10-11,False,1,5,8,12,3,0,0,0,0,1,52,1
833,8373,1979.0,Basic,Together,24594,1,94,2013-10-12,False,1,1,0,3,5,0,0,0,0,0,10,0
834,4099,1972.0,Graduation,Married,30675,1,14,2012-12-11,False,1,1,0,3,8,0,0,0,0,0,10,0
835,7533,1964.0,Graduation,Married,49096,2,15,2013-09-24,False,4,4,1,4,7,0,0,0,0,0,26,0
836,1109,1982.0,Master,Together,27590,1,38,2013-07-12,False,1,1,0,2,7,0,0,0,0,0,8,0
837,7419,1968.0,Master,Divorced,27071,1,90,2014-04-23,False,2,2,0,3,6,0,0,0,0,0,14,0
838,5589,1964.0,Graduation,Divorced,51983,1,95,2012-08-31,False,3,9,2,10,7,0,0,0,0,0,48,0
839,9166,1968.0,Graduation,Married,63967,1,57,2013-09-08,False,3,4,4,12,2,0,0,0,0,0,46,0
840,433,1958.0,Master,Single,61331,2,42,2013-10-03,False,5,11,1,6,8,0,0,0,0,0,46,0
841,1491,1965.0,Master,Together,71488,0,87,2013-02-18,False,2,3,4,7,1,0,0,0,0,0,32,0
842,286,1952.0,Graduation,Single,44213,2,48,2013-11-29,False,4,2,1,5,6,0,0,0,0,0,24,0
843,4673,1963.0,PhD,Married,81300,1,17,2012-10-30,False,3,10,3,5,5,1,0,0,0,0,42,2
844,3308,1952.0,Graduation,Married,35704,2,54,2014-03-01,False,3,2,0,4,4,0,0,0,0,0,18,0
845,4211,1986.0,Basic,Married,20425,1,5,2012-10-29,False,2,2,0,3,7,0,0,0,0,0,14,0
846,10590,1956.0,PhD,Together,76542,0,91,2013-03-30,False,1,4,8,10,2,0,0,0,0,0,46,0
847,6299,1968.0,PhD,Divorced,42564,1,28,2013-02-01,False,6,6,8,4,7,0,0,1,0,0,48,2
848,4838,1978.0,Graduation,Together,22775,1,40,2013-06-19,False,1,1,0,2,8,0,0,0,0,0,8,0
849,4470,1962.0,Master,Married,58646,1,3,2013-10-06,False,1,2,1,4,4,0,0,0,0,0,16,0
850,6940,1966.0,PhD,Single,46734,3,86,2013-10-21,False,4,3,2,3,6,0,0,1,0,0,24,2
851,3283,1972.0,Master,Married,70932,1,57,2014-01-19,False,2,6,2,12,3,0,0,0,0,0,44,0
852,11133,1973.0,PhD,Others,48432,1,3,2012-10-18,False,5,7,1,6,8,0,0,0,0,0,38,0
853,4246,1982.0,Master,Single,6560,0,2,2013-12-12,False,0,1,0,1,17,0,0,0,0,0,4,0
854,5186,1955.0,PhD,Married,58482,1,59,2014-12-03,False,2,7,4,9,6,0,0,0,1,0,44,2
855,4136,1992.0,Basic,Single,7500,1,63,2012-03-12,False,10,3,2,2,9,0,0,0,0,0,34,0
856,4055,1992.0,Basic,Single,18746,1,41,2014-05-29,False,2,3,0,3,6,0,0,0,0,0,16,0
857,7004,1984.0,Graduation,Single,11012,1,82,2013-03-16,False,3,3,1,2,9,0,0,1,0,0,18,2
858,453,1956.0,PhD,Widow,35340,2,1,2014-06-29,False,2,2,0,3,5,0,0,0,0,0,14,0
859,11096,1952.0,Master,Together,57247,1,50,2013-08-08,False,2,2,1,7,2,0,0,0,0,0,24,0
860,6646,1984.0,Graduation,Together,16529,1,23,2014-01-03,False,1,1,0,3,6,0,0,0,0,0,10,0
861,4679,1977.0,Master,Married,78710,1,42,2014-05-23,False,3,7,6,12,4,0,0,0,0,0,56,0
862,4406,1970.0,Graduation,Together,67419,1,29,2013-01-16,False,4,9,4,8,5,0,0,0,0,0,50,0
863,6184,1969.0,PhD,Married,68462,0,6,2012-12-12,False,1,3,3,8,1,0,0,0,0,0,30,0
864,7990,1947.0,Graduation,Married,27469,0,2,2012-02-08,False,1,0,0,3,6,0,0,0,0,0,8,0
865,8805,1960.0,Graduation,Single,48904,1,1,2012-02-12,False,4,7,2,4,8,0,0,0,0,0,34,0
866,1351,1956.0,Master,Together,58656,1,25,2012-09-20,False,4,7,8,13,6,0,0,0,0,1,64,1
867,8036,1971.0,Master,Together,26850,2,10,2014-04-18,False,4,2,1,4,4,0,0,0,0,0,22,0
868,2134,1952.0,Graduation,Single,53700,1,94,2012-08-17,False,4,5,5,8,5,0,0,0,0,0,44,0
869,8420,1970.0,Master,Married,15315,0,27,2013-03-08,False,2,2,0,4,5,0,0,0,0,0,16,0
870,1137,1964.0,Graduation,Single,81246,0,87,2013-12-29,False,1,4,5,7,1,1,0,1,0,0,34,4
871,8975,1968.0,Graduation,Married,19514,2,47,2014-01-26,False,4,3,1,2,8,0,0,1,0,0,20,2
872,194,1965.0,Graduation,Married,48006,2,55,2014-09-06,False,1,1,0,3,6,0,0,0,0,0,10,0
873,564,1981.0,PhD,Together,56937,1,81,2012-04-08,False,7,8,6,9,6,0,0,0,1,0,60,2
874,6214,1982.0,Master,Married,43815,1,53,2013-05-04,False,1,2,0,3,6,0,0,0,0,0,12,0
875,9381,1978.0,Graduation,Married,66373,2,57,2013-12-06,False,7,4,2,10,3,0,0,0,0,0,46,0
876,6116,1968.0,Master,Married,48985,1,13,2013-05-07,False,1,1,1,3,3,0,0,0,0,0,12,0
877,2656,1971.0,Graduation,Divorced,40851,2,63,2013-02-21,False,1,1,1,2,7,0,0,0,0,0,10,0
878,2308,1954.0,Graduation,Married,46734,1,40,2012-11-18,False,2,6,1,5,7,0,0,0,0,0,28,0
879,2246,1965.0,Master,Married,46891,1,91,2013-01-09,False,1,2,1,4,4,0,0,0,0,0,16,0
880,10398,1981.0,Master,Single,24336,1,82,2012-08-27,False,1,1,0,2,7,0,0,0,0,0,8,0
881,10795,1973.0,PhD,Married,37401,1,14,2014-06-05,False,2,2,0,3,7,0,0,0,0,0,14,0
882,477,1986.0,Graduation,Married,83512,0,31,2014-06-17,False,1,4,7,10,1,1,1,1,0,1,44,7
883,10341,1948.0,Graduation,Together,51315,0,45,2014-02-23,False,1,2,2,5,2,0,0,0,0,0,20,0
884,2877,1974.0,Master,Together,46014,2,21,2013-01-21,False,10,7,1,8,7,0,0,0,0,0,52,0
885,5441,1965.0,PhD,Widow,54111,1,97,2013-08-25,False,2,5,2,6,5,0,0,0,0,0,30,0
886,6878,1954.0,Graduation,Widow,27421,0,14,2012-12-12,False,3,4,1,6,7,0,0,0,0,0,28,0
887,11013,1987.0,Graduation,Together,67605,0,84,2013-03-31,False,1,2,8,6,1,0,0,0,0,0,34,0
888,10738,1951.0,Master,Single,49389,2,55,2013-08-29,False,1,2,0,3,7,0,0,0,0,0,12,0
889,9121,1972.0,Graduation,Married,80134,1,40,2013-05-20,False,2,5,3,6,6,1,0,0,1,1,32,5
890,6347,1979.0,Basic,Single,15862,1,26,2013-06-27,False,1,1,0,3,8,0,0,0,0,0,10,0
891,1592,1970.0,Graduation,Married,90765,0,25,2014-01-24,False,0,4,6,5,1,1,0,0,0,1,30,3
892,7119,1982.0,Graduation,Single,68627,0,45,2013-12-01,False,1,2,3,6,1,0,0,0,0,0,24,0
893,6583,1955.0,Master,Married,72635,0,54,2013-03-06,False,1,6,8,6,3,1,0,0,0,0,42,2
894,8312,1961.0,Basic,Married,28249,0,80,2014-06-15,False,1,2,0,3,6,0,0,0,0,0,12,0
895,999,1991.0,Graduation,Single,86037,0,95,2013-02-01,False,1,6,7,11,3,0,0,0,1,1,50,3
896,6237,1966.0,PhD,Single,7144,2,92,2013-07-12,False,0,23,1,1,0,0,0,0,0,0,50,0
897,322,1978.0,Graduation,Together,42554,2,93,2013-12-01,False,2,2,0,3,4,0,0,0,0,0,14,0
898,9850,1972.0,Master,Married,24884,1,32,2012-11-29,False,1,0,0,3,7,0,0,0,0,0,8,0
899,380,1954.0,Graduation,Divorced,64497,1,17,2013-07-12,False,5,11,4,9,8,0,0,1,0,0,58,2
900,8405,1979.0,Graduation,Divorced,68274,2,83,2013-09-30,False,2,4,2,5,3,0,0,0,0,0,26,0
901,4058,1955.0,PhD,Single,61284,0,76,2013-12-10,False,1,11,2,8,6,0,0,0,1,0,44,2
902,4656,1990.0,Master,Single,51250,1,28,2013-03-30,False,5,10,5,4,9,0,0,1,0,0,48,2
903,2371,1972.0,Graduation,Married,33622,2,22,2013-04-13,False,3,2,0,4,7,0,0,0,0,0,18,0
904,4093,1975.0,Master,Together,53253,2,61,2013-11-02,False,7,4,3,5,5,0,0,0,0,0,38,0
905,5430,1956.0,Graduation,Together,54450,2,0,2012-09-14,False,12,9,2,8,8,0,0,0,0,0,62,0
906,6945,1952.0,Graduation,Single,84574,0,72,2013-04-06,False,1,9,11,11,5,0,0,0,0,0,64,0
907,10556,1959.0,Graduation,Married,54984,1,51,2013-07-12,False,4,6,1,6,7,1,0,0,0,0,34,2
908,6384,1978.0,Graduation,Divorced,71022,1,30,2014-11-02,False,3,5,2,11,8,0,0,1,0,0,42,2
909,2986,1976.0,Graduation,Married,30772,2,89,2014-12-03,False,1,1,0,2,6,0,0,0,0,0,8,0
910,7108,1965.0,Master,Widow,51390,2,54,2012-08-09,False,6,5,2,5,5,0,0,0,0,0,36,0
911,5558,1954.0,PhD,Single,90933,0,90,2014-03-31,False,1,4,6,4,1,0,0,0,0,1,30,1
912,6181,1950.0,Master,Together,52203,0,36,2012-07-31,False,1,8,7,11,6,0,0,0,0,0,54,0
913,6543,1945.0,Master,Together,62847,0,45,2013-01-15,False,1,3,6,4,2,0,0,0,0,0,28,0
914,203,1975.0,Master,Single,81169,0,47,2013-04-14,False,1,5,7,9,2,0,0,0,0,0,44,0
915,2975,1976.0,Graduation,Together,85606,1,89,2012-12-11,False,2,6,7,9,3,1,0,0,0,0,48,2
916,8920,1967.0,Master,Single,59235,1,4,2013-12-01,False,3,11,2,12,7,0,0,0,0,0,56,0
917,2106,1974.0,Master,Married,20130,0,99,2014-03-17,False,1,1,0,3,8,0,0,0,0,0,10,0
918,6036,1959.0,Master,Together,89120,0,78,2014-03-17,False,1,5,6,7,1,0,0,0,0,1,38,1
919,8164,1978.0,PhD,Married,82170,0,13,2013-11-25,False,1,5,6,7,2,0,0,0,0,0,38,0
920,954,1960.0,Basic,Widow,22123,0,77,2014-03-27,False,1,2,1,3,5,0,0,0,0,0,14,0
921,5758,1982.0,Graduation,Married,65169,0,23,2014-01-14,False,1,10,4,13,6,1,1,1,0,1,56,7
922,709,1952.0,Graduation,Divorced,51537,1,27,2012-09-12,False,3,2,2,11,8,0,0,0,0,0,36,0
923,5959,1968.0,Graduation,Single,35893,2,80,2012-10-15,False,6,3,1,5,8,0,0,0,0,0,30,0
924,5184,1995.0,Graduation,Single,34824,0,65,2014-03-26,False,1,1,0,2,6,0,0,0,0,0,8,0
925,6798,1966.0,Graduation,Single,37070,2,30,2013-03-20,False,9,5,1,8,7,0,0,0,0,0,46,0
926,9209,1971.0,Master,Together,80573,0,85,2012-10-14,False,1,4,6,13,2,0,0,0,0,0,48,0
927,10492,1959.0,Graduation,Together,38285,3,96,2014-06-24,False,1,0,0,3,2,0,0,0,0,0,8,0
928,4128,1962.0,PhD,Together,56067,1,51,2013-07-20,False,2,7,4,7,5,0,0,0,0,0,40,0
929,10623,1961.0,Master,Together,48330,1,2,2013-11-15,False,1,1,0,3,5,0,0,0,0,0,10,0
930,9491,1984.0,Graduation,Together,23976,1,68,2013-12-27,False,3,3,1,3,7,0,0,0,0,0,20,0
931,2686,1969.0,Basic,Together,22390,0,49,2013-10-21,False,1,1,0,2,7,0,0,0,0,0,8,0
932,450,1958.0,Master,Together,42315,1,90,2013-12-07,False,3,1,4,4,3,0,0,0,0,0,24,0
933,6919,1978.0,Master,Married,26224,1,39,2013-04-06,False,3,2,1,3,6,0,0,0,0,0,18,0
934,8135,1986.0,Master,Married,27161,1,41,2013-10-28,False,1,1,0,3,7,0,0,0,0,0,10,0
935,9729,1955.0,Graduation,Widow,58275,2,48,2013-02-06,False,6,8,2,7,7,0,0,0,0,0,46,0
936,4690,1953.0,Graduation,Married,50725,1,45,2013-02-13,False,4,8,1,8,8,0,0,0,0,0,42,0
937,3491,1975.0,Graduation,Together,55914,1,32,2013-04-29,False,4,11,6,8,7,0,0,0,0,0,58,0
938,7072,1973.0,Graduation,Married,67432,1,69,2013-03-29,False,2,8,5,4,4,0,0,0,0,0,38,0
939,4432,1976.0,Graduation,Divorced,31615,1,82,2013-03-16,False,2,2,0,3,7,0,0,0,0,0,14,0
940,10156,1975.0,Graduation,Single,84196,1,56,2013-03-06,False,1,8,4,7,3,0,0,0,0,0,40,0
941,4547,1960.0,Graduation,Together,13672,2,86,2013-04-17,False,2,1,0,3,8,0,0,0,0,0,12,0
942,3578,1949.0,Graduation,Divorced,49160,1,29,2013-10-20,False,2,3,1,6,6,0,0,0,0,0,24,0
943,326,1973.0,Graduation,Married,51148,2,38,2013-02-18,False,4,5,1,6,6,0,0,0,0,0,32,0
944,7386,1976.0,Graduation,Divorced,30992,1,83,2013-04-22,False,1,1,0,3,7,0,0,0,0,0,10,0
945,5751,1973.0,Master,Divorced,31163,1,54,2014-02-13,False,1,1,0,3,6,0,0,0,0,0,10,0
946,3254,1971.0,Graduation,Married,70886,1,65,2013-10-14,False,1,5,4,4,2,0,0,0,0,0,28,0
947,2320,1978.0,Master,Married,47025,1,98,2013-12-09,False,5,11,1,6,9,0,0,0,0,0,46,0
948,4240,1978.0,Graduation,Married,17345,1,79,2012-03-11,False,2,2,1,2,8,0,0,0,0,0,14,0
949,9256,1971.0,Graduation,Single,58350,1,5,2013-04-01,False,4,8,3,12,6,0,0,0,0,0,54,0
950,2570,1968.0,Graduation,Together,56534,1,35,2013-07-23,False,4,10,4,7,8,0,1,0,1,0,50,4
951,4543,1980.0,Graduation,Married,82497,0,32,2012-10-31,False,1,2,7,9,4,0,0,0,0,1,38,1
952,7736,1986.0,Graduation,Married,22518,1,36,2012-10-22,False,2,2,1,2,5,0,0,1,0,0,14,2
953,10258,1965.0,Master,Single,35791,3,94,2013-06-05,False,2,1,0,3,8,0,0,0,0,0,12,0
954,7373,1952.0,PhD,Divorced,46610,2,8,2012-10-29,False,6,4,1,6,6,0,0,0,0,0,34,0
955,6825,1953.0,Graduation,Together,41452,2,86,2013-06-03,False,1,1,0,2,7,0,0,0,0,0,8,0
956,3865,1977.0,Master,Together,20981,0,14,2013-04-30,False,1,3,1,2,8,0,0,0,0,0,14,0
957,4248,1960.0,Master,Single,98777,0,23,2014-02-17,False,0,4,6,9,1,0,0,0,1,0,38,2
958,6575,1981.0,Graduation,Together,56386,2,51,2012-10-27,False,8,9,1,7,9,0,0,0,0,0,50,0
959,2202,1978.0,Graduation,Together,41154,1,98,2013-09-04,False,1,1,0,4,5,0,0,0,0,0,12,0
960,10619,1994.0,Graduation,Single,95529,0,29,2012-03-12,False,1,7,3,7,3,0,0,0,0,1,36,1
961,701,1971.0,Graduation,Married,73691,1,58,2013-06-11,False,2,6,2,8,2,0,0,1,0,0,36,2
962,6682,1973.0,Basic,Married,18978,1,41,2012-11-12,False,1,1,0,3,8,0,0,0,0,0,10,0
963,10356,1957.0,PhD,Divorced,41437,2,5,2012-09-22,False,1,1,0,3,7,0,0,0,0,0,10,0
964,6856,1979.0,Graduation,Together,21645,1,75,2012-03-09,False,3,3,0,3,9,0,0,0,0,0,18,0
965,6197,1962.0,PhD,Single,27238,2,39,2013-04-20,False,3,3,0,3,9,0,0,0,0,0,18,0
